"","CD19/TCRgd:PE Cy7-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL","CD38:APC H7-A LOGICAL","CD45:PO-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"32383",2435,4105,7439,5859,5547,1567,6000,2513,1658,991,"CD4+CD8-"
"32394",2277,3725,6903,5732,5535,3182,5600,2845,2042,1059,"CD4+CD8-"
"32397",2474,1833,6783,5553,5349,1337,6358,1970,1667,1028,"CD4+CD8-"
"32416",3830,4705,3442,4253,5553,4821,2056,4878,2847,3536,"Monocytes"
"32424",2387,4909,6893,5738,5471,1610,6396,3032,1395,945,"CD4+CD8-"
"32443",1728,3376,6945,5678,5334,2423,6028,2221,1337,931,"CD4+CD8-"
"32445",2190,3210,3337,4792,5533,3585,4436,4128,4898,7030,"Eosinophils"
"32458",1690,2872,6791,5947,5623,2093,6258,1578,1776,1124,"CD4+CD8-"
"32463",2434,3541,7143,5988,5583,2078,5625,1894,1776,1098,"CD4+CD8-"
"32476",6138,1996,3254,6547,5405,5395,2181,2924,1788,1240,"Mature SIg Kappa"
"32478",4977,3188,3316,5951,5061,6138,4194,4776,1204,661,"Mature SIg Kappa"
"32481",3005,3094,6846,3887,5382,5772,5777,6170,1470,1431,"CD8+CD4-"
"32482",2692,2864,3472,4504,5342,3613,3772,3941,3442,7215,"Eosinophils"
"32483",5415,2753,2519,5812,4960,4588,2985,3778,1545,1238,"Mature SIg Kappa"
"32506",2503,3324,3490,4622,5666,5248,3906,5512,5501,3671,"Monocytes"
"32507",1496,3733,6903,5564,5359,2131,6042,2931,2177,1706,"CD4+CD8-"
"32509",2714,3828,2330,3132,5312,5433,2229,5486,3666,3555,"Monocytes"
"32510",5430,3578,3238,5825,4731,6220,1001,4815,1756,1923,"Mature SIg Kappa"
"32518",2493,2069,6916,5991,5654,1763,6289,2933,1915,1331,"CD4+CD8-"
"32534",2366,4550,3790,4445,5510,5686,2564,5487,4970,4850,"Monocytes"
"32539",1889,1888,7115,5783,5281,2031,5888,2125,1479,1028,"CD4+CD8-"
"32543",2168,3025,3900,4675,5550,3595,3938,4009,3720,8191,"Eosinophils"
"32545",2259,3687,6828,5934,5653,2224,6278,2144,2270,1082,"CD4+CD8-"
"32546",2297,1816,6615,6026,5799,1748,6260,2423,1952,1290,"CD4+CD8-"
"32549",5367,4208,3025,6280,5058,5654,3610,3837,1250,790,"Mature SIg Kappa"
"32550",3443,2287,3575,4781,5527,3473,3761,4194,4098,7383,"Eosinophils"
"32567",2129,2478,6142,1728,5287,1921,5948,3921,2118,1093,"TCRgd-"
"32575",2016,2045,7015,5910,5426,2041,6064,2488,1136,1034,"CD4+CD8-"
"32585",2546,1899,6912,5929,5507,1887,5281,2081,2254,868,"CD4+CD8-"
"32591",2018,1994,6821,5896,5537,2062,6526,3129,1997,1284,"CD4+CD8-"
"32593",2805,3574,6623,2205,5732,3286,6331,6322,1995,1796,"CD8+CD4-"
"32594",3079,1923,6948,2104,5388,1956,5950,6302,1869,1190,"CD8+CD4-"
"32597",2552,5024,6997,6055,5211,1513,6401,1971,1629,871,"CD4+CD8-"
"32598",2084,2212,7416,5957,5433,1935,5909,2363,1895,1165,"CD4+CD8-"
"32600",5362,4144,2864,6159,4995,5608,3648,5514,1135,825,"Mature SIg Kappa"
"32619",2356,4620,7152,5911,5474,1752,6024,1843,1514,1104,"CD4+CD8-"
"32623",1582,1833,6828,1819,5901,1075,6144,6444,2095,1320,"CD8+CD4-"
"32626",2156,3620,6680,2774,5482,1857,6092,6093,1584,1196,"CD8+CD4-"
"32638",2170,2623,2208,1798,5609,4787,4233,4018,2160,1377,"CD56dim"
"32639",3346,1713,6896,5915,5560,2102,6312,2535,2099,1218,"CD4+CD8-"
"32640",1756,1696,6509,5793,5607,2146,6428,2404,2200,1396,"CD4+CD8-"
"32641",2161,2330,6778,2952,5797,2206,5985,6403,2080,1585,"CD8+CD4-"
"32651",2061,3018,6320,4844,5573,1822,6157,5686,1608,1301,"CD8+CD4-"
"32655",1806,3755,7061,5899,5474,2310,5468,2714,2048,1034,"CD4+CD8-"
"32660",6026,3155,2088,6252,5297,5709,2856,4488,1682,848,"Mature SIg Kappa"
"32668",2571,2910,5796,1676,5360,2518,5575,2360,1562,1087,"TCRgd-"
"32681",5428,3784,2240,5896,5079,6376,3118,5121,1188,598,"Mature SIg Kappa"
"32689",5317,2531,2477,5715,4773,5835,837,3886,1342,790,"Mature SIg Kappa"
"32706",3216,4064,7059,5937,5525,2012,6183,2841,1634,1002,"CD4+CD8-"
"32707",2950,2968,3499,4669,5347,2994,3429,3579,4222,7203,"Eosinophils"
"32708",2869,3364,6963,5979,5586,2818,6245,2792,1642,1328,"CD4+CD8-"
"32721",2416,4653,1733,4023,5440,5383,2590,5280,2963,3728,"Monocytes"
"32733",3178,4293,2635,4073,5483,5101,2595,5411,3740,3142,"Monocytes"
"32739",2002,4949,1705,3825,5546,5384,2932,5271,4269,3923,"Monocytes"
"32741",5924,2639,3516,6137,5075,6151,1322,4736,1767,1342,"Mature SIg Kappa"
"32742",2404,2070,7140,5823,5387,2314,6215,2980,1401,1174,"CD4+CD8-"
"32756",5491,2772,3057,6123,4823,6302,4122,4403,1491,784,"Mature SIg Kappa"
"32763",2137,4330,7426,5746,5481,1672,5995,1831,1359,917,"CD4+CD8-"
"32770",2558,2875,7395,5874,5486,2191,5881,1611,2101,977,"CD4+CD8-"
"32771",2924,2570,4018,4889,5670,4588,4259,4836,3263,7063,"Eosinophils"
"32774",1646,5101,6699,5790,5510,2352,6440,1826,1233,749,"CD4+CD8-"
"32777",3002,4216,7218,5787,5447,2220,6219,1850,1440,928,"CD4+CD8-"
"32787",2505,2973,3405,4333,5454,3421,3599,3891,4480,7505,"Eosinophils"
"32793",2385,2763,6843,5882,5574,2034,6495,3402,1438,1031,"CD4+CD8-"
"32794",2053,1855,6605,5731,5372,1720,6238,2723,1703,1073,"CD4+CD8-"
"32806",1979,3845,7109,5711,5270,1594,5900,2245,1581,699,"CD4+CD8-"
"32808",5366,3589,2365,6410,5103,3708,2237,5930,1270,971,"Mature SIg Lambda"
"32809",2723,2687,6782,1519,5413,1953,5842,6110,1250,937,"CD8+CD4-"
"32810",2141,2358,7395,2047,5904,3879,5583,6215,2198,1664,"CD8+CD4-"
"32816",2469,3415,1466,3895,5249,5083,1856,5039,3169,2624,"Monocytes"
"32818",2855,4986,7125,5967,5333,1746,5904,2424,1659,885,"CD4+CD8-"
"32821",2494,3434,6974,1519,5756,2304,4671,6310,1973,1601,"CD8+CD4-"
"32827",1148,2825,6861,5820,5584,2001,7081,2487,2335,1325,"CD4+CD8-"
"32829",5571,4481,3650,6149,5270,6014,4248,5449,1249,1415,"Mature SIg Kappa"
"32830",2203,3470,6661,2981,5727,3736,6176,6296,2104,1350,"CD8+CD4-"
"32838",2452,4353,3256,3847,5278,4979,2897,4954,2680,3668,"Monocytes"
"32844",2057,3298,6797,1346,5399,2291,6011,6072,1252,920,"CD8+CD4-"
"32854",2736,4909,6703,2094,5613,1116,5967,6139,1590,925,"CD8+CD4-"
"32855",2302,2175,6437,5983,5651,1476,6277,2786,2007,1287,"CD4+CD8-"
"32856",2852,2818,3351,4646,5418,3318,3902,4126,4293,7374,"Eosinophils"
"32861",2140,1812,6981,5669,5351,1949,6231,2434,1714,787,"CD4+CD8-"
"32867",5811,2577,3230,5627,5062,3604,1959,4610,1105,734,"Mature SIg Lambda"
"32875",2542,2756,6777,5915,5576,1951,5757,2530,1857,1490,"CD4+CD8-"
"32883",2326,1344,6637,5990,5613,1711,5343,2395,1859,1124,"CD4+CD8-"
"32885",2740,5498,7177,5662,5253,2198,5941,2483,1550,865,"CD4+CD8-"
"32887",5733,3110,3033,5723,5155,4693,4202,5347,1154,833,"Mature SIg Lambda"
"32905",1955,3127,7141,5920,5570,2449,6349,2638,2376,1358,"CD4+CD8-"
"32908",5984,2962,2784,6156,5260,6253,2423,4730,1533,839,"Mature SIg Kappa"
"32918",2554,4441,3467,4115,5678,5141,3041,5129,3992,4361,"Monocytes"
"32920",5433,3404,2983,5528,4793,4490,3726,4737,937,613,"Mature SIg Lambda"
"32933",2337,3509,7438,5949,5615,1686,5962,2364,1364,859,"CD4+CD8-"
"32935",5210,3090,2000,5714,4988,3693,2862,5356,1022,675,"Mature SIg Lambda"
"32954",2342,5061,452,3519,5207,5076,2546,5863,2951,2364,"Monocytes"
"32970",2929,4828,6887,5747,5140,1955,5921,2899,1201,1076,"CD4+CD8-"
"32987",2124,4300,7022,5927,5540,1936,6210,1971,1582,856,"CD4+CD8-"
"32989",2405,4163,6874,5768,5549,2439,6051,2355,1422,830,"CD4+CD8-"
"32992",1873,4099,6607,2733,5300,6159,5761,6049,1845,1724,"CD8+CD4-"
"33000",2207,3193,5947,4619,4414,3042,5158,2414,854,1254,"TCRgd-"
"33008",2444,3719,7216,5764,5327,1912,6053,2478,1603,871,"CD4+CD8-"
"33011",2038,2326,3251,4592,5341,3250,4286,3986,4680,7314,"Eosinophils"
"33024",1988,4222,7186,5634,5411,1974,5888,2243,1512,807,"CD4+CD8-"
"33037",3038,2466,6683,1331,5997,1785,6428,6473,2609,1240,"CD8+CD4-"
"33041",3952,3290,3373,4816,5381,3610,3814,4188,3352,6895,"Eosinophils"
"33048",2524,4587,7038,5698,5326,1826,6287,2228,1309,705,"CD4+CD8-"
"33051",3247,2046,6679,5856,5625,1592,6406,2068,1841,1025,"CD4+CD8-"
"33052",2327,2924,6953,2601,5546,1617,5950,5978,1606,1112,"CD8+CD4-"
"33057",2503,2316,6467,1224,5640,1871,5224,6190,1859,1279,"CD8+CD4-"
"33063",2283,4325,6807,5669,5295,2106,6087,1831,1570,822,"CD4+CD8-"
"33071",2080,2867,3597,4835,5631,3508,4142,4058,4884,8191,"Eosinophils"
"33079",2084,1779,7011,5830,5553,1911,5944,2697,1941,1295,"CD4+CD8-"
"33089",5065,2635,3004,5302,4890,4689,2663,5766,1717,836,"Mature SIg Lambda"
"33094",2773,2465,7277,6107,5552,1708,5831,2403,1712,1067,"CD4+CD8-"
"33095",2114,1986,7212,5922,5647,1956,5616,2226,1584,1129,"CD4+CD8-"
"33104",2514,3737,2751,4047,5363,3214,2576,3708,3611,4845,"Monocytes"
"33105",2330,2151,3192,4238,5431,3834,3670,4047,4138,7021,"Eosinophils"
"33109",2094,3230,7341,6039,5533,2048,6149,2900,1606,948,"CD4+CD8-"
"33110",2120,2660,6907,5833,5483,1817,5917,2173,1816,1070,"CD4+CD8-"
"33117",2485,1195,6510,5856,5490,2448,6440,2743,1723,983,"CD4+CD8-"
"33127",3253,4129,3658,4470,5581,5185,2317,5205,4762,2763,"Monocytes"
"33176",2206,2541,7196,5914,5492,2195,6386,2000,1415,885,"CD4+CD8-"
"33181",2463,3951,3449,4427,5603,5304,2829,5352,5537,3452,"Monocytes"
"33183",2363,2313,6861,5709,5512,1504,6138,2883,2071,1171,"CD4+CD8-"
"33202",4956,3382,2247,5587,5112,5264,3588,4427,1147,1017,"Mature SIg Kappa"
"33203",5716,2765,2446,6312,5299,6345,1993,4810,1027,790,"Mature SIg Kappa"
"33215",1951,1866,6650,6023,5737,1622,5311,2340,2180,1651,"CD4+CD8-"
"33221",2415,3204,6916,5989,5702,1652,6524,2968,2001,1498,"CD4+CD8-"
"33236",2475,2768,3561,4848,5529,3260,4031,4003,3995,8127,"Eosinophils"
"33237",2553,714,7144,1855,5522,1339,6003,6365,1835,1036,"CD8+CD4-"
"33242",2429,1301,7177,6054,5641,1891,6335,2258,1855,1174,"CD4+CD8-"
"33246",2649,2658,7001,5761,5335,2147,6132,2542,1535,957,"CD4+CD8-"
"33247",2209,3388,3798,3759,4808,4749,2750,4723,3171,2809,"Monocytes"
"33250",1859,3627,6787,2294,5682,1901,6424,6419,1995,1641,"CD8+CD4-"
"33251",2872,2730,6820,5892,5592,1714,5669,2430,2375,1436,"CD4+CD8-"
"33252",2295,3756,7186,5615,5393,1861,5973,1855,1310,804,"CD4+CD8-"
"33267",1929,4478,6501,5841,5439,1571,6242,1753,1569,853,"CD4+CD8-"
"33274",2693,2537,6895,6103,5760,2340,5751,2816,2233,2148,"CD4+CD8-"
"33280",2591,2772,6946,5825,5449,2035,5983,2445,1756,1090,"CD4+CD8-"
"33281",1814,2573,6781,1920,5565,3015,5962,6314,1646,1090,"CD8+CD4-"
"33284",2378,2679,7197,5966,5477,2017,5353,3989,2021,1073,"CD4+CD8-"
"33287",2528,4839,7103,5818,5505,1677,6073,2130,1712,963,"CD4+CD8-"
"33290",1904,1725,7212,2234,5623,2579,5445,5401,1662,917,"CD8+CD4-"
"33325",2277,2614,6803,5747,5590,2345,5830,2484,1733,908,"CD4+CD8-"
"33327",2252,918,6641,5811,5218,1766,6068,2089,1712,1014,"CD4+CD8-"
"33330",2754,1978,6748,5764,5337,2363,6452,2035,2010,951,"CD4+CD8-"
"33351",2735,4875,2957,3954,5618,5265,2049,5586,4378,2211,"Monocytes"
"33365",2132,5501,1440,1975,5641,3231,2186,5131,2095,1522,"CD56dim"
"33381",2514,3033,3733,4607,5424,3722,4113,4098,4077,7217,"Eosinophils"
"33387",5483,2183,3462,6135,4666,4781,2636,4020,2982,1039,"Mature SIg Kappa"
"33395",2435,4888,2134,3608,5407,5523,2855,5311,3423,4173,"Monocytes"
"33403",2356,3896,2875,4056,4799,4873,2810,4822,3147,3966,"Monocytes"
"33412",2638,2656,3769,4928,5479,3475,3900,3925,4470,8191,"Eosinophils"
"33417",2936,2704,3290,4390,5288,3275,3028,3995,4103,6769,"Eosinophils"
"33419",6298,2544,2499,6576,5506,3556,2308,5746,1964,1562,"Mature SIg Lambda"
"33420",2573,2616,6712,5698,5358,2009,5966,2559,1331,842,"CD4+CD8-"
"33425",2613,3124,6969,5833,5353,1694,6479,2143,1840,1062,"CD4+CD8-"
"33433",2705,3993,2869,3662,5555,5263,2245,5140,4283,3051,"Monocytes"
"33436",2604,999,6715,2141,5619,2295,5725,6135,1645,1301,"CD8+CD4-"
"33439",2735,2315,3460,4930,5498,3676,3950,4175,4659,7727,"Eosinophils"
"33441",1991,2636,6715,5804,5541,2294,6408,3498,1650,1019,"CD4+CD8-"
"33463",2654,4510,3158,3915,5232,4946,2727,4946,3271,2743,"Monocytes"
"33468",2338,2075,7113,6031,5693,1948,5520,2823,1903,1224,"CD4+CD8-"
"33473",2435,2831,5818,5135,5139,2319,5557,2762,2055,1630,"CD4+CD8-"
"33484",2855,4108,6813,1070,5585,2092,5909,6265,1566,1042,"CD8+CD4-"
"33485",1823,3230,3294,4398,5433,3414,4239,3973,4438,7434,"Eosinophils"
"33486",2206,4573,3242,4145,5582,5237,2868,5076,5051,2643,"Monocytes"
"33491",1842,2263,6542,5851,5607,2272,6770,2665,2002,1110,"CD4+CD8-"
"33495",1936,2105,6735,5654,5249,1967,5793,2657,1098,661,"CD4+CD8-"
"33499",2144,3662,6806,5849,5530,2227,6183,3168,1736,1000,"CD4+CD8-"
"33505",2516,2966,6905,5792,5274,2095,5799,2634,1374,971,"CD4+CD8-"
"33508",2428,2884,6972,5775,5484,1999,6431,3095,1755,1174,"CD4+CD8-"
"33509",3725,2800,3533,4824,5439,3382,3720,4240,4497,7861,"Eosinophils"
"33518",2456,3410,7171,5987,5502,1660,5890,2884,1527,1124,"CD4+CD8-"
"33524",2404,5028,2889,3420,5564,5506,3068,5460,3892,3440,"Monocytes"
"33531",1971,4725,7050,5972,5447,1976,5789,1883,1513,859,"CD4+CD8-"
"33534",2014,1642,6587,1551,5719,429,5357,6133,1772,1224,"CD8+CD4-"
"33555",2697,3763,6856,1469,5673,1234,6112,6259,1957,1070,"CD8+CD4-"
"33557",2240,2830,3235,4539,5327,3485,3965,4079,4383,7071,"Eosinophils"
"33566",2390,1221,6688,5709,5250,1653,5825,2312,1599,951,"CD4+CD8-"
"33568",5086,4171,2669,6248,5292,4428,3187,5738,1226,705,"Mature SIg Lambda"
"33569",2254,2521,5984,1965,5689,4177,5780,6179,1577,1369,"CD8+CD4-"
"33584",1885,3160,7038,5817,5416,1548,6125,1950,1485,937,"CD4+CD8-"
"33591",1691,2283,6935,5968,5623,2130,6342,2355,1942,1290,"CD4+CD8-"
"33598",2472,4864,2836,2190,5135,4678,2118,4723,1630,1240,"CD56dim"
"33603",2678,4386,3090,4287,5129,5373,2430,5294,3654,3279,"Monocytes"
"33611",1799,2787,6934,2254,5590,2402,6136,6292,1869,1174,"CD8+CD4-"
"33616",2146,830,7016,5957,5582,1875,6244,2325,1829,1333,"CD4+CD8-"
"33626",2339,2319,3515,4716,5293,3448,3568,4014,3858,6711,"Eosinophils"
"33631",5761,3524,4090,6297,5365,5405,3000,3401,1495,1124,"Mature SIg Kappa"
"33645",2420,3098,2525,2871,5433,4933,1510,2885,2273,1011,"CD56dim"
"33653",2369,3162,6724,5795,5405,1920,6245,1941,1576,874,"CD4+CD8-"
"33655",2709,5347,7263,5703,5437,2357,5841,1874,1323,871,"CD4+CD8-"
"33671",1661,2294,6475,2107,5438,2595,5819,6100,1154,1062,"CD8+CD4-"
"33688",3276,4796,2954,5005,5697,5539,3012,5608,5224,2338,"Monocytes"
"33692",2068,2385,7369,6031,5747,2369,5789,2778,2177,1418,"CD4+CD8-"
"33701",3221,2836,3697,4570,5067,3427,4033,4272,4365,7153,"Eosinophils"
"33703",6218,4267,4882,6394,5223,5151,3583,4085,1744,1229,"Mature SIg Kappa"
"33712",2142,4186,7238,5922,5353,1605,6108,2114,1670,871,"CD4+CD8-"
"33717",2517,3855,6675,2406,5322,1455,5784,5723,1635,994,"CD8+CD4-"
"33721",2498,4614,6235,5812,5484,1915,6204,2509,1501,1076,"CD4+CD8-"
"33728",3807,3301,3796,4931,5517,3806,4011,4425,3421,7368,"Eosinophils"
"33738",1438,2473,7182,5804,5391,1881,6039,2294,1388,1036,"CD4+CD8-"
"33750",1776,3203,6745,1924,5358,2295,6049,6122,1945,1051,"CD8+CD4-"
"33754",2533,3353,2799,2021,5438,6099,2351,4916,1776,1353,"CD56bright"
"33759",2745,1306,7019,6052,5508,1653,6391,3008,1872,1366,"CD4+CD8-"
"33773",2529,2485,3761,4901,5373,3375,3795,3871,4115,7468,"Eosinophils"
"33782",2117,3187,7036,5912,5533,1582,6266,2559,1665,1126,"CD4+CD8-"
"33800",2661,2617,3560,4325,5346,2904,3572,3783,4069,7090,"Eosinophils"
"33821",2048,2757,7149,5759,5402,2449,5963,2484,1465,923,"CD4+CD8-"
"33826",1818,2928,7268,5722,5389,1553,6183,2364,1781,1177,"CD4+CD8-"
"33827",3165,2598,3638,4899,5419,3709,3906,4393,4330,8191,"Eosinophils"
"33830",1798,3736,7055,5936,5388,2146,5683,2567,1444,980,"CD4+CD8-"
"33852",1832,2157,6994,4182,5681,2280,5927,6215,1958,1442,"CD8+CD4-"
"33853",2767,4295,2823,4147,5485,5433,1919,5573,5406,2586,"Monocytes"
"33856",2641,3276,7158,5975,5535,2159,4980,2625,1548,1093,"CD4+CD8-"
"33857",2576,2199,6565,6051,5673,2686,6644,2280,2717,1593,"CD4+CD8-"
"33865",2291,4276,6800,1420,5534,1853,6148,6366,1511,853,"CD8+CD4-"
"33872",1596,4171,6894,5914,5496,1902,6369,2432,1904,1056,"CD4+CD8-"
"33875",2135,3223,6854,6098,5566,2024,6297,1716,1635,1098,"CD4+CD8-"
"33882",5086,2226,2582,6040,4929,6119,2375,2633,1714,1143,"Mature SIg Kappa"
"33883",3923,1941,1271,3653,5744,5181,973,3783,2193,1609,"CD56dim"
"33890",1967,1895,6708,2286,5452,2484,6034,5951,2005,1039,"CD8+CD4-"
"33898",2075,5235,6709,5703,5286,1785,5873,1874,1473,743,"CD4+CD8-"
"33899",3132,2729,7230,5981,5682,2846,6354,2521,1845,1202,"CD4+CD8-"
"33901",2734,4615,7454,5879,5360,2149,5386,2605,1347,1182,"CD4+CD8-"
"33908",2252,4446,7019,5755,5317,2116,5640,2284,1414,1034,"CD4+CD8-"
"33912",3086,5140,7100,5665,5361,1628,6074,2287,1485,772,"CD4+CD8-"
"33915",1908,4347,6982,1357,5592,1737,6182,6304,1434,1235,"CD8+CD4-"
"33916",2641,3052,6655,1980,5459,1977,5920,6220,1461,965,"CD8+CD4-"
"33925",2065,1815,6815,1636,5649,2496,6265,6340,2314,1098,"CD8+CD4-"
"33926",2905,4167,7276,5939,5413,2588,5651,2107,1558,862,"CD4+CD8-"
"33942",2324,1895,6477,5811,5535,1951,6354,2358,2324,1059,"CD4+CD8-"
"33943",2125,3592,7236,5825,5486,1648,5951,2213,1270,988,"CD4+CD8-"
"33944",1782,3086,6975,5976,5638,2093,5667,2415,1723,1070,"CD4+CD8-"
"33956",2671,2727,3500,4317,5837,3904,3639,4723,4380,6911,"Eosinophils"
"33963",2429,2480,6671,1757,5564,3073,5078,5285,1734,977,"CD8+CD4-"
"33967",2081,2773,7470,5958,5506,1871,5797,2715,1664,917,"CD4+CD8-"
"33968",2200,3340,5996,4626,4347,1856,5362,2333,1209,595,"TCRgd-"
"33989",2510,3875,7006,5843,5454,1911,5891,1969,1383,1090,"CD4+CD8-"
"33999",2300,1647,6974,5813,5502,1960,6113,1725,1829,1190,"CD4+CD8-"
"34006",1981,4721,7194,5824,5457,1790,5743,1993,1666,842,"CD4+CD8-"
"34012",3038,2846,6123,5998,5670,1829,5806,2307,1810,1353,"CD4+CD8-"
"34024",6338,1569,3048,6846,5389,3837,2298,5916,1321,1101,"Mature SIg Lambda"
"34029",2066,1964,7174,5894,5606,2122,6182,2863,2021,1056,"CD4+CD8-"
"34043",5905,4484,3822,6715,5192,5485,4661,5193,979,672,"Mature SIg Kappa"
"34045",1873,2634,6932,5964,5690,2287,6411,2613,2304,1463,"CD4+CD8-"
"34049",2301,6314,631,2171,5570,5634,1530,2817,1728,1617,"CD56dim"
"34053",5504,3746,3031,5925,4987,3459,2933,3698,1130,646,"Mature SIg Lambda"
"34054",2346,2064,6989,5891,5567,2632,6048,2336,1809,1051,"CD4+CD8-"
"34060",4246,4594,3831,5014,5707,5241,1864,5491,2614,4098,"Monocytes"
"34065",2578,841,6995,2320,5507,2203,6373,6145,1821,1138,"CD8+CD4-"
"34070",5341,3111,4134,6160,5056,4412,2895,5010,1020,766,"Mature SIg Lambda"
"34076",3077,3666,7135,5859,5371,1505,5806,1919,1411,816,"CD4+CD8-"
"34085",2557,2911,6412,2634,5287,1649,5822,4358,3127,836,"TCRgd-"
"34087",2366,4705,3045,3805,5560,5287,2637,5287,3242,3536,"Monocytes"
"34101",1963,4683,6986,5784,5382,1947,6264,2259,1795,943,"CD4+CD8-"
"34111",1996,2508,6319,1733,5124,2216,5344,4196,1430,1306,"TCRgd-"
"34118",2833,5064,2806,3966,5497,5554,2957,5426,3320,4007,"Monocytes"
"34119",1968,1461,6565,2810,5614,2154,5705,5865,2192,891,"CD8+CD4-"
"34128",2373,2632,6823,2585,5618,2276,5681,6195,1630,991,"CD8+CD4-"
"34134",2172,1653,6440,5936,5685,1443,6516,3008,2617,1426,"CD4+CD8-"
"34138",2463,2743,6945,5953,5469,1989,5729,2291,2010,1333,"CD4+CD8-"
"34139",2092,1770,6889,4555,5586,2356,5678,6456,2399,1104,"CD8+CD4-"
"34141",2058,2030,6829,1275,5415,2152,5968,6189,1579,988,"CD8+CD4-"
"34148",2337,4905,3052,3067,5432,5393,3098,5390,5713,3007,"Monocytes"
"34154",1604,3758,6650,1813,5532,1682,6099,6354,1700,882,"CD8+CD4-"
"34166",2196,3109,7181,5874,5361,2149,5913,2049,2026,775,"CD4+CD8-"
"34175",2441,2202,4015,4768,5504,3658,4189,3861,4608,8191,"Eosinophils"
"34178",1575,1903,6837,954,5523,2053,5954,6172,1605,1076,"CD8+CD4-"
"34194",3122,4049,3280,5199,5779,5034,2725,5247,3458,3386,"Monocytes"
"34200",1697,2540,7014,2402,5632,1572,6031,6203,1591,1065,"CD8+CD4-"
"34202",4374,3324,3399,5867,5301,5645,2932,4124,1405,1434,"Mature SIg Kappa"
"34206",2092,2248,6678,6027,5768,2433,6391,2522,1919,1380,"CD4+CD8-"
"34210",2608,5266,336,1853,5147,6219,1305,4030,1966,1224,"CD56bright"
"34214",3084,2309,6776,5961,5693,4929,6450,2797,2096,1428,"CD4+CD8-"
"34222",2493,4163,3032,4446,5608,5069,2861,5382,4852,3051,"Monocytes"
"34228",2326,1657,6408,2062,5685,4813,4559,6157,1653,1295,"CD8+CD4-"
"34232",2840,3242,6864,1889,5610,2443,5970,6243,1554,1056,"CD8+CD4-"
"34238",2035,6035,7293,5962,5573,3002,6003,4207,2177,1182,"CD4+CD8-"
"34241",2348,2880,7044,2063,5618,2256,6224,6293,1334,1240,"CD8+CD4-"
"34252",2381,911,7014,5958,5613,2469,5911,2061,1779,1022,"CD4+CD8-"
"34261",2245,2458,6586,5720,5296,2129,6398,2803,1904,894,"CD4+CD8-"
"34271",1844,3615,7008,5790,5623,1603,6376,2282,1601,968,"CD4+CD8-"
"34272",3579,4828,3054,4490,5658,5177,2462,5176,5293,2831,"Monocytes"
"34279",1836,4188,6887,1445,5869,1902,6184,6161,1996,1229,"CD8+CD4-"
"34282",3026,3147,6946,1768,5610,2585,6073,6300,2234,1320,"CD8+CD4-"
"34291",2122,3111,6808,5769,5384,1494,5516,1678,1528,859,"CD4+CD8-"
"34315",2361,2778,5375,2744,4443,1549,4646,4096,1344,810,"TCRgd-"
"34331",4914,2799,3079,5201,4516,4767,2558,4201,1155,877,"Mature SIg Kappa"
"34333",2319,3253,7065,5799,5449,2004,6456,1980,1951,957,"CD4+CD8-"
"34339",2673,4076,2987,4364,5494,5256,3167,5262,4951,2752,"Monocytes"
"34349",2167,2681,6554,5644,5373,1771,6733,2363,1989,954,"CD4+CD8-"
"34359",2529,4309,6993,5712,5397,1886,6113,1759,1476,948,"CD4+CD8-"
"34364",2334,3604,2438,4407,5411,4884,2191,5344,4839,2267,"Monocytes"
"34368",6572,1878,2798,6669,5340,4998,2976,4483,1207,1025,"Mature SIg Kappa"
"34371",2345,2620,6870,1876,5732,1784,6104,6382,2048,1388,"CD8+CD4-"
"34373",2225,2192,7077,6015,5568,1886,5842,2146,1590,1014,"CD4+CD8-"
"34380",2189,1792,6716,5763,5554,2573,6323,3715,1794,1048,"CD4+CD8-"
"34382",3063,4455,2602,3440,5481,5330,2458,5283,5154,3169,"Monocytes"
"34385",3176,3149,6593,5804,5449,1844,6250,2099,1562,980,"CD4+CD8-"
"34397",1929,4128,6879,5830,5518,1976,5947,1756,1621,1073,"CD4+CD8-"
"34401",1787,2682,6902,5934,5413,2340,5905,2715,1829,1135,"CD4+CD8-"
"34417",1148,2531,6729,1652,5854,4631,6209,6297,2049,1522,"CD8+CD4-"
"34418",1768,2982,6925,1816,5578,1848,5985,6222,1659,1215,"CD8+CD4-"
"34419",5777,2732,1606,5954,5027,2709,2441,5234,1524,752,"Mature SIg Lambda"
"34427",2042,2463,6968,5740,5583,1846,5586,1939,1586,1036,"CD4+CD8-"
"34438",2469,3618,7061,5928,5518,1856,6069,1881,1563,793,"CD4+CD8-"
"34439",2264,3144,6755,6029,5685,2340,5913,2597,1668,1115,"CD4+CD8-"
"34454",1846,3867,7321,5927,5367,1559,5842,1403,1503,851,"CD4+CD8-"
"34488",1990,3528,6691,5524,5310,1868,5509,2950,1462,1045,"CD4+CD8-"
"34493",2825,3104,7123,5951,5490,1800,6161,1604,1770,766,"CD4+CD8-"
"34499",5153,2287,3454,5615,4946,6096,2103,3995,1309,804,"Mature SIg Kappa"
"34515",2474,2354,3877,4748,5438,3824,4403,4171,4343,7592,"Eosinophils"
