"","CD19/TCRgd:PE Cy7-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL","CD38:APC H7-A LOGICAL","CD45:PO-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"94199",1642,4350,7547,5629,5286,1900,6156,1949,1496,1296,"CD4+CD8-"
"94207",3730,3085,7151,767,5423,2880,6385,6548,2037,1057,"CD8+CD4-"
"94210",2563,3792,2881,5311,5487,3661,3122,5278,4562,3289,"Monocytes"
"94214",2323,5724,2295,522,5451,5209,1816,5694,2286,1584,"CD56dim"
"94216",1656,781,7030,5679,5698,1401,6216,3127,1967,1432,"CD4+CD8-"
"94217",3275,4409,3537,4603,5411,3382,1900,4340,2463,2516,"Monocytes"
"94226",2861,4054,2124,4248,5288,3110,3127,3745,1968,2715,"Monocytes"
"94227",1982,5600,1797,1527,5631,5098,2247,4324,2971,1416,"CD56dim"
"94236",2472,4340,2838,4114,5197,3671,2493,4284,2496,2416,"Monocytes"
"94238",1846,4086,7220,5692,5372,1482,6189,2083,1105,880,"CD4+CD8-"
"94243",2836,5004,3017,4660,5633,3571,2533,4497,2401,2639,"Monocytes"
"94244",620,944,7315,5698,5500,2373,7037,1893,2241,1426,"CD4+CD8-"
"94248",2997,3510,3918,4478,5247,3436,3862,4738,5029,7065,"Eosinophils"
"94251",3137,4186,1070,3350,5314,3131,2291,4427,1926,2792,"Monocytes"
"94255",3060,5028,1920,4500,5381,4172,1623,4590,3074,2899,"Monocytes"
"94258",2702,4564,2573,4565,5273,3608,2358,4479,2747,2634,"Monocytes"
"94264",2270,2143,7273,5706,5480,1518,6718,2860,1694,1402,"CD4+CD8-"
"94265",2811,3191,7162,5636,5636,2321,6650,593,1884,1429,"CD4+CD8-"
"94267",2160,4316,1668,3338,5330,2749,3171,3706,1778,2616,"Monocytes"
"94271",2158,3235,5783,4357,4077,2172,4710,3429,1218,880,"CD4+CD8-"
"94278",3092,4627,2599,4047,5328,4280,2389,4546,2369,2393,"Monocytes"
"94281",2373,2951,3980,4141,5339,2972,2972,4127,4888,6800,"Eosinophils"
"94284",2725,4540,7292,5721,5582,1731,6185,2716,1689,981,"CD4+CD8-"
"94295",809,3148,6635,5395,5413,1865,6282,2497,1756,1015,"CD4+CD8-"
"94298",2301,4960,2191,2076,5348,4999,1404,3704,2238,1410,"CD56dim"
"94299",2358,5570,2056,1737,5385,5070,733,3107,2077,1504,"CD56dim"
"94301",2676,3631,6616,5346,5206,2331,5884,3358,1602,1164,"CD4+CD8-"
"94306",3214,4556,7026,5340,5117,2170,5793,2795,1790,901,"CD4+CD8-"
"94308",1972,2935,3521,3954,5422,2933,3715,4160,4607,6903,"Eosinophils"
"94313",2614,5842,2427,1758,5518,4756,1422,5488,2024,1397,"CD56dim"
"94314",2258,1148,6928,3017,5855,2236,6326,6548,2212,1618,"CD8+CD4-"
"94324",2228,2403,3381,3964,5134,2742,3241,3694,5229,7150,"Eosinophils"
"94327",2508,4824,2593,3485,4971,3508,2427,4172,2249,3209,"Monocytes"
"94328",3290,4732,3553,3745,5415,4221,2514,4788,2405,3022,"Monocytes"
"94329",2867,2036,6793,1445,5610,2428,6209,6453,1828,1186,"CD8+CD4-"
"94342",2650,3381,6985,5772,5572,1783,6602,983,2020,1437,"CD4+CD8-"
"94345",2937,4072,3367,4807,5419,4205,2324,4693,2786,2942,"Monocytes"
"94358",2055,3238,6425,1988,5720,4511,6065,6494,2210,1480,"CD8+CD4-"
"94362",2344,3204,6646,1835,5362,1641,6092,6142,2045,1200,"CD8+CD4-"
"94371",2044,1742,6768,3974,5752,3600,6153,6609,2210,1840,"CD8+CD4-"
"94377",1336,4898,7270,5802,5305,1935,6500,1603,1715,1282,"CD4+CD8-"
"94378",2101,3740,7054,5484,5304,1724,6017,2676,996,932,"CD4+CD8-"
"94386",1773,2076,7206,5866,5549,1695,6385,2788,2354,1445,"CD4+CD8-"
"94391",2495,5000,592,2036,5525,4539,2221,4991,1869,1477,"CD56dim"
"94392",3542,3631,6862,5606,5261,1377,5778,1803,1472,1049,"CD4+CD8-"
"94394",2920,4901,2254,4095,5495,4005,2000,4604,3130,2724,"Monocytes"
"94395",2442,3076,6861,5437,5425,1693,5774,2367,1551,941,"CD4+CD8-"
"94398",2432,4873,7086,5473,5278,1854,5878,2383,1294,1161,"CD4+CD8-"
"94399",2711,5279,1418,1411,5517,5369,2228,5779,2091,1456,"CD56dim"
"94408",2763,3030,6467,5360,5349,1432,6197,2309,2150,1225,"CD4+CD8-"
"94409",2139,1320,7105,1018,5695,5065,5358,5800,2531,1610,"CD8+CD4-"
"94410",3230,2090,6874,2158,5505,781,5876,6181,2125,1499,"CD8+CD4-"
"94412",1641,3210,6979,5837,5695,2455,5865,3273,2485,1758,"CD4+CD8-"
"94424",3250,4885,3137,4568,5490,4246,1851,4848,2949,2764,"Monocytes"
"94425",2919,4842,2450,3055,5226,3680,2014,4239,2348,2564,"Monocytes"
"94429",2560,2724,6292,5456,4943,2301,6212,822,1516,1097,"CD4+CD8-"
"94431",2513,1910,6381,4760,4559,2128,4633,576,1557,549,"CD4+CD8-"
"94438",6051,3372,3244,6018,5223,5467,3350,3416,2075,981,"Mature SIg Kappa"
"94439",2819,3722,2191,3664,4610,2493,1848,3687,1865,1302,"Monocytes"
"94440",2601,3787,3412,4605,5224,2828,3191,4652,4398,6928,"Eosinophils"
"94441",2362,4358,7131,5738,5435,1517,6391,2687,1511,1012,"CD4+CD8-"
"94443",3636,2951,6426,4852,4762,2227,5500,2653,1391,998,"CD4+CD8-"
"94448",2047,3452,3275,4302,5238,2857,3478,3996,5111,7000,"Eosinophils"
"94461",2119,2738,7338,5828,5410,2120,6129,882,1628,1225,"CD4+CD8-"
"94463",785,3975,7250,5681,5483,2062,6449,3009,1869,1378,"CD4+CD8-"
"94469",1305,3372,6606,2141,5519,2839,6469,6304,2260,1370,"CD8+CD4-"
"94471",2927,5157,3154,4490,5461,4041,2478,4950,2875,3118,"Monocytes"
"94472",2189,3180,7021,5543,5332,1560,6691,1849,1628,1241,"CD4+CD8-"
"94474",1811,1759,6969,5660,5436,1263,6384,1038,1457,1230,"CD4+CD8-"
"94481",2018,1956,7225,5481,5228,2197,6111,1288,1459,1147,"CD4+CD8-"
"94482",4159,4067,3824,4507,5674,3869,3205,4323,6738,6999,"Eosinophils"
"94483",2484,4556,3759,3857,5251,3999,2172,4411,2396,2609,"Monocytes"
"94484",2321,3714,6901,5582,5423,2113,6292,2160,1197,1077,"CD4+CD8-"
"94486",2954,4764,7043,5393,5206,1375,6033,2508,1337,581,"CD4+CD8-"
"94491",2663,3792,3814,3853,4427,2894,2473,3859,2247,2053,"Monocytes"
"94496",5919,3834,1211,5694,4937,2502,3892,5318,1222,726,"Mature SIg Lambda"
"94508",2597,5015,3166,4636,5567,3971,2957,4810,3198,3221,"Monocytes"
"94511",3136,4390,7126,695,5658,1302,6098,6513,1952,1539,"CD8+CD4-"
"94514",2054,3128,6977,5503,5178,1876,5916,1423,1666,1020,"CD4+CD8-"
"94517",3483,4670,3281,4175,5410,4292,2157,4792,2075,2274,"Monocytes"
"94526",2030,2671,6935,5640,5520,2744,6821,1868,2472,1451,"CD4+CD8-"
"94529",2395,5975,2137,1528,5493,5124,2106,6280,2203,1660,"CD56dim"
"94534",1834,2316,6981,5550,5481,2049,6412,1753,1951,1507,"CD4+CD8-"
"94542",1778,4522,6989,5528,5261,1267,5980,2386,1312,901,"CD4+CD8-"
"94543",2363,3643,3478,4380,5157,2829,3243,4416,5372,6780,"Eosinophils"
"94544",2770,3131,6793,5854,5538,1277,6199,2626,2165,1520,"CD4+CD8-"
"94545",2211,5731,2588,2809,5612,4712,2837,5758,1545,1353,"CD56dim"
"94546",2033,2458,2229,1762,5005,4491,2770,4492,1868,1141,"CD56dim"
"94549",1567,4610,7122,5683,5232,1477,6457,3055,1721,878,"CD4+CD8-"
"94552",1209,4848,7246,5828,5538,1661,6240,1816,1723,1026,"CD4+CD8-"
"94559",2582,5015,2565,4409,5429,3919,1631,4790,2414,3087,"Monocytes"
"94572",2496,4309,7008,5458,5484,1611,5864,1083,1450,1032,"CD4+CD8-"
"94581",1395,2270,6845,5629,5559,1302,6109,2165,2150,1288,"CD4+CD8-"
"94583",2262,2187,3489,4213,5269,2882,2951,3936,5091,7093,"Eosinophils"
"94586",2280,5767,986,873,5433,5227,1974,4268,2296,1453,"CD56dim"
"94593",5969,3792,2099,6011,4750,2145,1676,4454,1627,825,"Mature SIg Lambda"
"94594",2260,4577,7427,5731,5567,2068,6349,1988,1506,1158,"CD4+CD8-"
"94595",2344,4584,7136,1221,5783,2196,5943,6482,2387,1581,"CD8+CD4-"
"94597",2820,5107,2784,3800,5298,3473,1304,4538,3064,3729,"Monocytes"
"94599",2254,3893,3520,4605,5339,3130,3599,4621,4535,6582,"Eosinophils"
"94603",2483,1518,6063,1331,5444,650,6661,6217,2292,1539,"CD8+CD4-"
"94611",2810,3192,4148,4089,5041,2966,3364,4874,2594,3291,"Monocytes"
"94614",2526,3936,3609,4513,5235,3138,4161,4489,4509,7040,"Eosinophils"
"94617",6124,3883,2374,6254,5269,4714,3269,2482,1681,1139,"Mature SIg Kappa"
"94621",2155,4523,2395,309,5586,5009,1601,5857,1916,1378,"CD56dim"
"94627",2146,4213,1434,2109,5032,3715,2356,2834,1927,1313,"CD56dim"
"94628",1821,1945,6824,5173,5060,2272,5528,300,1546,779,"CD4+CD8-"
"94629",1535,1056,7208,5578,5451,2117,6672,2159,1545,1158,"CD4+CD8-"
"94632",2812,2808,6594,1442,5435,2298,6118,6395,1465,1225,"CD8+CD4-"
"94633",2986,5160,7051,5225,5076,1724,5763,2743,1540,647,"CD4+CD8-"
"94634",2082,5141,1773,2970,5276,4732,3550,4443,2071,1720,"CD56dim"
"94640",2668,4410,6665,3902,5762,846,5634,6320,1968,1400,"CD8+CD4-"
"94645",2336,2431,7258,5365,5056,1847,5757,3149,1673,892,"CD4+CD8-"
"94651",2606,4646,2425,4568,5159,3958,2613,4608,2095,2719,"Monocytes"
"94658",2366,2199,6685,945,5618,2453,6338,6455,2369,1372,"CD8+CD4-"
"94661",2349,6215,1400,1356,5739,5348,2942,4417,2147,1894,"CD56dim"
"94664",1724,2106,7124,5499,5464,1462,6011,2925,1565,1370,"CD4+CD8-"
"94666",6136,4600,1581,6381,5230,5208,2378,2249,1635,972,"Mature SIg Kappa"
"94669",1999,2884,1949,1788,5754,5375,3540,2729,2455,1743,"CD56dim"
"94672",2022,4318,2164,363,5506,5083,2522,5422,2297,1730,"CD56dim"
"94675",3654,3322,7026,5378,5099,2630,5876,3796,2416,1891,"CD4+CD8-"
"94687",2560,267,7367,6018,5540,1702,5719,2064,2129,1375,"CD4+CD8-"
"94692",3176,5191,984,4248,5277,4257,2141,4884,3125,2805,"Monocytes"
"94701",2475,4463,1951,1894,5429,5248,2046,5180,2247,1712,"CD56dim"
"94704",3090,1220,7022,5418,5274,1235,5830,2876,1326,1046,"CD4+CD8-"
"94709",2378,4670,2998,3185,4948,3398,2242,4218,2397,2263,"Monocytes"
"94710",1585,5509,1253,1713,5405,5109,4026,5615,1975,1252,"CD56dim"
"94724",2933,2593,6992,5522,5337,1214,6208,2745,1552,1133,"CD4+CD8-"
"94726",1968,3858,6268,985,5729,1575,5569,6396,1828,1493,"CD8+CD4-"
"94727",2098,5720,2245,1981,5238,3248,2444,4237,1551,1068,"CD56dim"
"94728",2369,2202,7265,5904,5509,1780,6707,476,2048,1665,"CD4+CD8-"
"94733",788,2948,6894,5529,5280,1696,6450,901,1747,915,"CD4+CD8-"
"94736",2355,1875,7222,5616,5429,985,6144,1095,1298,906,"CD4+CD8-"
"94737",3512,3758,4054,5539,5105,2842,1013,4950,3022,4018,"Monocytes"
"94738",2126,5272,2944,4630,4891,1944,1953,4369,2795,2130,"Monocytes"
"94744",5904,3369,2246,6075,5208,1545,2516,5319,1346,906,"Mature SIg Lambda"
"94749",2023,1086,6089,4806,4836,1268,5607,2273,1942,802,"CD4+CD8-"
"94750",1488,1453,7189,5737,5626,1240,6403,2800,2439,1302,"CD4+CD8-"
"94754",2249,2786,6211,1257,5318,1570,2176,5778,1503,1219,"CD8+CD4-"
"94757",2206,3744,2790,3582,5322,2614,2524,3406,1927,3705,"Monocytes"
"94767",1015,3489,6782,5348,5074,1503,6289,2479,1376,852,"CD4+CD8-"
"94775",2272,5042,900,1866,5603,4977,811,3910,2152,1883,"CD56dim"
"94787",2497,6101,2896,2008,5608,4887,2396,6157,1919,1607,"CD56dim"
"94800",2983,1927,7107,5646,5507,2306,6801,2870,2451,1416,"CD4+CD8-"
"94810",1487,3858,6793,1904,5544,2151,6404,6247,1565,1238,"CD8+CD4-"
"94811",2000,3978,7017,5438,5272,2326,6563,64,1272,1208,"CD4+CD8-"
"94812",2862,3080,2873,3416,4917,3086,1972,4211,2526,3522,"Monocytes"
"94818",2070,5638,1916,4892,5248,4136,3193,5208,2843,2534,"Monocytes"
"94820",2503,1883,6298,4801,4616,1246,5402,238,1426,620,"CD4+CD8-"
"94825",5756,4512,3021,6282,5236,5167,3271,3834,1892,1966,"Mature SIg Kappa"
"94826",2633,915,6816,2372,5762,2823,6094,6577,2217,1787,"CD8+CD4-"
"94827",0,1797,6788,5691,5476,2538,7233,1052,2105,1555,"CD4+CD8-"
"94830",2173,1599,6805,1219,5602,2612,6268,6546,1779,1386,"CD8+CD4-"
"94831",3236,3714,3866,4705,5333,3532,3906,4821,5237,7029,"Eosinophils"
"94836",1978,3574,6742,5597,5273,1903,6437,587,1450,958,"CD4+CD8-"
"94837",2219,3707,7107,5675,5418,1917,6063,1145,1737,1389,"CD4+CD8-"
"94841",2320,4099,6783,5766,5449,1731,6144,2932,1466,1247,"CD4+CD8-"
"94845",6232,2549,1072,6354,5014,1312,3368,6037,1745,1097,"Mature SIg Lambda"
"94847",2298,3383,6769,5571,5421,1144,6365,1541,1871,1202,"CD4+CD8-"
"94862",2388,4972,3285,3555,4961,3826,1238,4408,2549,2395,"Monocytes"
"94871",2234,5652,772,2483,5358,4697,995,5195,2101,1488,"CD56dim"
"94875",5684,3283,2748,5873,4969,2936,1032,5406,1265,735,"Mature SIg Lambda"
"94879",2887,2297,7038,5444,5304,1469,6143,1859,1487,1502,"CD4+CD8-"
"94886",3176,6138,6640,5200,5066,2572,6322,3815,1417,1626,"CD4+CD8-"
"94887",2063,3795,3305,4368,5560,3485,3184,4511,4704,6966,"Eosinophils"
"94894",3608,2404,6641,5413,5213,2305,6528,1027,1657,1329,"CD4+CD8-"
"94905",2285,3899,3324,4330,5381,2680,2996,4089,4560,7164,"Eosinophils"
"94907",1546,2130,7105,5267,5103,1531,5962,902,1243,1018,"CD4+CD8-"
"94908",2875,2551,6866,5542,5537,1448,6630,1810,1418,1426,"CD4+CD8-"
"94909",3130,1871,6821,2349,5729,2365,6105,6463,2367,1725,"CD8+CD4-"
"94911",2188,3421,6805,1977,5901,5385,6168,6709,2694,1787,"CD8+CD4-"
"94913",1318,908,6970,5428,5439,2138,6413,2713,1782,1161,"CD4+CD8-"
"94926",3692,5311,7325,5584,5233,1349,6314,2456,1742,1334,"CD4+CD8-"
"94928",2075,5259,1348,1059,5585,4928,2546,5829,2095,1748,"CD56dim"
"94929",6056,4335,1274,6194,5251,2263,753,5234,1400,1003,"Mature SIg Lambda"
"94930",3039,6537,7250,5434,5682,1756,6868,429,3199,2098,"CD4+CD8-"
"94939",2512,3276,6999,5267,5017,2000,5677,849,1371,964,"CD4+CD8-"
"94952",2695,3284,6933,2869,5515,2970,6127,6333,1539,1197,"CD8+CD4-"
"94959",2695,3063,7438,5728,5457,1668,6126,1686,1611,978,"CD4+CD8-"
"94960",5842,4062,1289,6113,5298,4560,1622,2669,1524,898,"Mature SIg Kappa"
"94967",963,4008,6664,5634,5446,1968,6693,2218,2051,1443,"CD4+CD8-"
"94968",1467,4456,7153,5696,5400,1992,6876,3082,1492,1453,"CD4+CD8-"
"94969",3937,2488,7135,5662,5598,1636,6834,2858,2044,1323,"CD4+CD8-"
"94974",2973,2888,6702,1750,5266,1580,5826,6266,2067,1332,"CD8+CD4-"
"94975",2592,2121,6976,1783,5667,3051,5833,6402,1971,1241,"CD8+CD4-"
"94976",1323,1353,7242,5674,5549,1962,6220,567,1798,1191,"CD4+CD8-"
"94978",2921,5508,3038,4489,5317,4720,1579,5202,2897,2997,"Monocytes"
"94980",1133,2767,6864,2591,5651,3026,6134,6448,1742,1924,"CD8+CD4-"
"94989",1731,3357,6987,5205,5049,2035,5729,2381,1791,673,"CD4+CD8-"
"94991",2237,4073,6595,4940,4868,2326,5654,2539,1501,720,"CD4+CD8-"
"94994",3681,3642,6690,5690,5473,1925,6887,1329,1992,1191,"CD4+CD8-"
"94995",2499,2935,6814,4299,5562,2486,5018,6539,1941,1443,"CD8+CD4-"
"94996",2323,1592,6958,5768,5515,1393,5952,1738,1979,1191,"CD4+CD8-"
"94997",1178,3035,7099,5831,5456,2392,6453,2639,2990,2251,"CD4+CD8-"
"95001",2512,3870,7107,5649,5543,1377,6831,769,1894,1348,"CD4+CD8-"
"95007",1536,1587,7425,5717,5052,2001,6153,2134,1920,846,"CD4+CD8-"
"95008",3230,2671,6993,5522,5430,1181,5893,2198,1173,831,"CD4+CD8-"
"95013",2485,1470,7029,781,5663,2449,6022,6410,2177,1343,"CD8+CD4-"
"95015",2273,5496,3773,1804,5302,4755,857,4791,1851,1512,"CD56dim"
"95016",2928,1969,6721,2221,5424,1347,6184,6466,1536,1337,"CD8+CD4-"
"95018",778,3705,6753,5709,5543,2023,6778,897,1734,1475,"CD4+CD8-"
"95019",2341,2868,6930,5551,5370,1608,5976,2203,1487,1015,"CD4+CD8-"
"95023",3707,1591,7167,5625,5409,1686,6335,1715,1597,932,"CD4+CD8-"
"95025",2686,839,7678,1923,5584,1983,5357,1981,2250,1274,"TCRgd-"
"95027",2366,5452,2385,1544,5630,5470,1592,4329,2217,1789,"CD56dim"
"95028",2554,4603,2836,4191,5183,3764,3266,4502,2661,2224,"Monocytes"
"95030",5635,3572,2763,5975,4720,2613,2173,5474,1636,1077,"Mature SIg Lambda"
"95031",5563,1457,2730,5840,5311,2248,2792,6187,2245,1448,"Mature SIg Lambda"
"95035",2153,5664,2586,1642,5513,4629,1036,4450,2132,1652,"CD56dim"
"95038",2404,4461,6521,1430,5667,1145,6323,6387,1958,1367,"CD8+CD4-"
"95039",2164,3029,3557,4372,5157,2728,3779,4131,4445,6891,"Eosinophils"
"95051",5698,4080,1508,6144,5230,2243,4636,5671,1290,935,"Mature SIg Lambda"
"95057",3746,3742,7011,5699,5588,1810,6758,1717,1437,1164,"CD4+CD8-"
"95058",2322,3497,6603,5297,5260,1723,6488,1244,2084,1271,"CD4+CD8-"
"95060",2894,1104,7371,5599,5296,1828,6015,1345,2231,1391,"CD4+CD8-"
"95061",3296,1951,7058,5446,5359,1332,6031,2408,1613,1214,"CD4+CD8-"
"95064",3383,4961,7138,5589,5502,1421,6614,1513,1781,1383,"CD4+CD8-"
"95074",2406,3165,6690,5631,5654,1715,6073,2645,1987,1432,"CD4+CD8-"
"95075",3118,4880,2506,4380,5325,3631,1933,4694,2776,3098,"Monocytes"
"95078",2249,856,6710,1871,5466,2884,6330,6275,1920,1652,"CD8+CD4-"
"95079",2124,4782,2397,1547,5626,4277,1310,5120,2237,1445,"CD56dim"
"95080",2492,3642,6650,2518,5501,1256,6470,6425,1876,1280,"CD8+CD4-"
"95084",1949,4923,2918,1909,5498,5002,2067,5054,2005,1525,"CD56dim"
"95086",3194,5743,7093,5380,5380,2118,6192,3191,1311,1189,"CD4+CD8-"
"95089",2494,3891,6995,5634,5378,1600,6284,1165,1523,1082,"CD4+CD8-"
"95098",2121,2654,3939,4339,5368,3387,3857,3969,4655,7156,"Eosinophils"
"95101",2090,1662,6994,5743,5451,1826,6303,2680,1595,644,"CD4+CD8-"
"95102",2127,3851,6505,1209,5497,1873,2608,6208,1957,1136,"CD8+CD4-"
"95107",2768,3597,6837,474,5675,2810,6111,6528,2290,1485,"CD8+CD4-"
"95112",3229,2754,7106,5741,5451,2234,6765,1966,2335,1475,"CD4+CD8-"
"95113",2576,4567,3826,4577,5452,3729,3927,5022,6224,7162,"Eosinophils"
"95118",1371,2907,6801,5414,5353,2431,5969,1909,1044,825,"CD4+CD8-"
"95122",1877,3178,7037,5923,5592,1509,6017,997,2037,1326,"CD4+CD8-"
"95132",2242,1609,6733,5897,5676,1768,5941,2717,2007,1285,"CD4+CD8-"
"95138",2385,2833,6548,1598,5508,1565,5501,6250,1972,1244,"CD8+CD4-"
"95142",5727,3314,1322,5979,5191,5230,3094,2104,1826,1180,"Mature SIg Kappa"
"95159",1786,3184,7167,5804,5473,1606,6922,2827,2080,1512,"CD4+CD8-"
"95166",3117,4514,3792,4430,5258,3131,3408,4421,4819,6832,"Eosinophils"
"95170",903,3706,7036,5701,5564,2342,6815,1906,2260,1525,"CD4+CD8-"
"95176",3444,4969,3017,3947,5234,4079,1705,4932,2787,2986,"Monocytes"
"95177",3192,1283,7161,5626,5451,1259,6313,1453,1690,1370,"CD4+CD8-"
"95178",2469,3937,7292,5403,5478,1548,6192,721,1927,1125,"CD4+CD8-"
"95189",1776,2335,7179,5558,5345,1797,6428,1277,1455,1178,"CD4+CD8-"
"95197",2495,2324,2173,1485,5290,6176,1190,4422,1810,1282,"CD56bright"
"95201",2275,3623,6636,1727,5476,1403,5696,6249,1840,1125,"CD8+CD4-"
"95208",1265,3484,6503,5627,5523,2410,5924,2752,2222,1421,"CD4+CD8-"
"95216",6207,2646,1987,6355,5270,4965,3387,2803,1555,915,"Mature SIg Kappa"
"95220",1908,2267,6993,5232,5201,2042,5802,2155,1902,924,"CD4+CD8-"
"95223",1842,2997,6931,5911,5625,1955,6157,2407,2310,1578,"CD4+CD8-"
"95225",2640,5437,3713,4194,5293,4492,3720,4907,2676,2539,"Monocytes"
"95226",3647,5182,3353,4109,5399,4224,1414,5001,3589,2991,"Monocytes"
"95227",2345,2411,6878,5735,5481,1571,7136,2201,2112,1440,"CD4+CD8-"
"95230",2992,3690,6825,5432,5322,1659,6221,1941,1458,1060,"CD4+CD8-"
"95237",1294,3750,7130,5464,5297,1600,6141,1102,1863,955,"CD4+CD8-"
"95238",6153,4624,914,6292,5381,5050,984,2661,1666,1082,"Mature SIg Kappa"
"95249",1554,375,7125,6065,5639,2870,6459,1191,2008,1533,"CD4+CD8-"
"95250",1481,3746,6750,5083,4535,2053,5772,1279,1599,837,"CD4+CD8-"
"95251",6105,3293,3049,6052,5028,2450,1061,4869,1391,638,"Mature SIg Lambda"
"95258",2280,3240,6612,1598,5597,2336,5974,6398,2133,1291,"CD8+CD4-"
"95262",1446,3327,7007,5790,5435,1898,6864,2370,2235,1370,"CD4+CD8-"
"95268",975,2592,7250,5579,5303,1032,6462,1795,1823,846,"CD4+CD8-"
"95272",3184,3088,1748,2211,5598,5412,3046,4493,2258,1696,"CD56dim"
"95273",2697,3633,6656,1249,5618,2059,4892,6455,1943,1523,"CD8+CD4-"
"95282",3021,2033,6899,5682,5516,1906,6877,1974,1782,1071,"CD4+CD8-"
"95285",3205,2819,3324,4047,4762,2774,3027,4158,3590,3037,"Monocytes"
"95290",2396,2426,6250,1194,5533,892,6573,6387,2008,1453,"CD8+CD4-"
"95295",3237,3392,6930,5423,5173,1994,5648,1517,1140,676,"CD4+CD8-"
"95298",1563,4798,7138,5567,5307,889,6240,2337,1493,1122,"CD4+CD8-"
"95303",3044,3800,6986,5799,5670,1843,7167,3113,2076,1904,"CD4+CD8-"
"95311",2739,4317,6728,1862,5585,2420,6039,6108,2123,1340,"CD8+CD4-"
"95314",1925,5839,2662,497,5425,4765,3594,5097,2035,1515,"CD56dim"
"95317",1696,4368,7403,5555,5357,1260,6278,1814,1444,1029,"CD4+CD8-"
"95321",6025,3142,3006,6700,4938,2578,1904,4575,2247,1302,"Mature SIg Lambda"
"95325",2958,4253,3068,4299,5377,3777,2374,4445,1930,2573,"Monocytes"
"95329",1054,3080,7128,5668,5387,1459,6113,2782,1712,901,"CD4+CD8-"
"95330",2295,4221,7058,5796,5437,2064,5983,3406,1567,1299,"CD4+CD8-"
"95340",3019,4327,1934,4542,5461,4148,1482,4601,3414,2999,"Monocytes"
"95341",1203,2680,6726,2647,5618,2645,6316,6407,1795,1172,"CD8+CD4-"
"95348",2385,4380,7295,5614,5550,2511,7132,1041,2184,1626,"CD4+CD8-"
"95353",3428,4402,3715,5095,4993,3165,2941,4411,1874,3965,"Monocytes"
"95354",6076,4463,1109,6040,5010,1054,3988,5145,1589,906,"Mature SIg Lambda"
"95358",2216,2799,6698,1751,5640,1398,6225,5272,1924,1236,"CD8+CD4-"
"95359",2477,4692,2733,3571,5057,4042,1736,4669,2312,2125,"Monocytes"
"95363",1891,4316,6722,5580,5551,1893,6529,1378,1351,1068,"CD4+CD8-"
"95368",2528,4497,2652,3871,5045,3690,1754,4500,2674,2428,"Monocytes"
"95371",2705,5204,1005,2534,5577,5314,2044,5624,1839,1655,"CD56dim"
"95375",709,2860,7179,5784,5512,2134,6646,1124,2694,986,"CD4+CD8-"
"95376",3625,1842,6802,5609,5456,2279,6828,2155,2229,1255,"CD4+CD8-"
"95377",2627,4812,2426,3085,5093,3123,1918,4032,2366,3058,"Monocytes"
"95382",2960,4421,7094,5807,5547,2156,7064,2683,2105,1636,"CD4+CD8-"
"95386",1518,1911,6654,5992,5842,2621,6681,1952,2009,1766,"CD4+CD8-"
"95387",1970,4066,6519,2792,5473,1121,5169,6369,2186,2284,"CD8+CD4-"
"95388",2879,5214,7224,5656,5411,1466,5831,2228,1510,906,"CD4+CD8-"
"95390",1588,2733,6972,2720,5500,2472,5965,6189,2072,1485,"CD8+CD4-"
"95393",2609,3715,6853,4250,5679,887,5795,6408,1867,1269,"CD8+CD4-"
"95397",2172,3511,6798,793,5698,3298,5930,6513,2230,1557,"CD8+CD4-"
"95406",2603,4555,3123,4520,5313,3622,3412,4487,3021,2343,"Monocytes"
"95408",2967,1501,7037,5513,5291,1481,6302,2432,1362,1001,"CD4+CD8-"
"95415",1316,3239,7308,5596,5292,1846,6559,2428,2112,791,"CD4+CD8-"
"95417",1198,3417,7023,5471,5307,1636,6197,2410,1440,614,"CD4+CD8-"
"95420",2954,4657,7276,5675,5423,1906,6037,2357,1407,849,"CD4+CD8-"
"95421",2194,2499,7025,2575,5769,4719,5140,5678,2315,1678,"CD8+CD4-"
"95422",2493,4800,3482,4496,5420,3871,2858,4765,2796,3052,"Monocytes"
"95433",1416,2510,6905,5668,5460,1919,6584,2677,1578,1144,"CD4+CD8-"
"95439",2623,5168,2137,4325,4888,4033,1954,5232,2798,1964,"Monocytes"
"95443",2639,3178,6601,927,5595,991,6312,6337,1993,1418,"CD8+CD4-"
"95444",1358,2968,6898,5256,5268,2173,5818,788,1090,981,"CD4+CD8-"
"95448",6128,4440,1561,6408,5265,1903,2248,5274,1570,998,"Mature SIg Lambda"
"95457",2680,3209,7055,5570,5281,1452,6013,1723,1585,1180,"CD4+CD8-"
"95458",3488,1162,7050,5665,5439,1518,6322,1951,2218,1026,"CD4+CD8-"
"95461",2356,2795,6404,4565,4636,1518,5071,2743,1352,546,"CD4+CD8-"
"95466",1739,3967,7064,5660,5465,1897,6241,2519,1469,969,"CD4+CD8-"
"95472",1382,2369,6775,2164,5488,1576,6077,6376,1792,1211,"CD8+CD4-"
"95473",5963,4103,1881,5956,5052,1831,885,4507,1071,767,"Mature SIg Lambda"
"95475",2811,4099,3809,4160,4866,2677,2075,4528,2619,4351,"Monocytes"
